establecimientocodigo,establecimientoglosa,regioncodigo,regionglosa,comunacodigo,comunaglosa,serviciosaludcodigo,serviciosaludglosa,tipoestablecimiento,dependenciaadministrativa,nivelatencion,tipourgencia,latitud,longitud,nivelcomplejidad,anio,semanaestadistica,ordencausa,causa,numtotal,nummenor1anio,num1a4anios,num5a14anios,num15a64anios,num65omas,fechaatenciontexto,sexopaciente,prioridadtriage,costoatencionclp
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,4,3,bronquitis/bronquiolitis aguda,247,83,56,53,46,9,2023-01-23,M,C1,111287.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,4,4,crisis asmática,55,5,6,17,22,5,2023-01-23,F,C4,86468.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,4,5,insuficiencia respiratoria aguda,97,4,2,5,41,45,2023-01-23,M,C4,63359.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,4,6,covid-19 sospecha/confirmada,130,12,11,25,59,23,2023-01-23,M,C1,94656.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,4,1,influenza y neumonia,26,3,0,4,12,7,2023-01-23,F,C3,96844.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,4,2,infeccion respiratoria aguda alta,57,3,6,9,26,13,2023-01-23,F,C3,97526.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,4,3,bronquitis/bronquiolitis aguda,83,23,22,19,17,2,2023-01-23,M,C5,136576.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,4,4,crisis asmática,133,8,17,31,60,17,2023-01-23,M,C3,68927.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,4,5,insuficiencia respiratoria aguda,65,2,3,4,26,30,2023-01-23,F,C2,102992.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,4,6,covid-19 sospecha/confirmada,93,9,15,13,45,11,2023-01-23,M,C2,136150.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,4,1,influenza y neumonia,169,12,11,23,71,52,2023-01-23,F,C2,100027.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,4,2,infeccion respiratoria aguda alta,73,4,9,20,31,9,2023-01-23,M,C3,75041.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,4,3,bronquitis/bronquiolitis aguda,138,34,37,26,30,11,2023-01-23,M,C1,111589.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,sin información,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,4,4,crisis asmática,61,3,8,10,32,8,2023-01-23,F,C4,77062.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,4,5,insuficiencia respiratoria aguda,109,9,4,8,33,55,2023-01-23,M,C4,98726.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,4,6,covid-19 sospecha/confirmada,187,16,20,38,84,29,2023-01-23,M,C5,75697.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,4,1,influenza y neumonia,50,4,5,6,22,13,2023-01-23,M,C3,104154.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,4,2,infeccion respiratoria aguda alta,133,6,15,21,66,25,2023-01-23,M,C3,97704.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,4,3,bronquitis/bronquiolitis aguda,73,21,12,13,21,6,2023-01-23,F,C3,77885.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,4,4,crisis asmática,148,7,18,44,65,14,2023-01-23,M,C2,64034.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,4,5,insuficiencia respiratoria aguda,133,2,6,7,49,69,2023-01-23,F,C5,97536.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,4,6,covid-19 sospecha/confirmada,167,12,24,32,77,22,2023-01-23,F,C3,0.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,5,1,influenza y neumonia,72,8,4,14,28,18,2023-01-30,F,C4,53778.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,5,2,infeccion respiratoria aguda alta,151,15,21,26,70,19,2023-01-30,F,C4,121448.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,5,3,bronquitis/bronquiolitis aguda,243,82,63,37,43,18,2023-01-30,F,C4,37381.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,5,4,crisis asmática,202,7,24,56,95,20,2023-01-30,F,C4,50421.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),0.0,-70.3126,alta complejidad,2023,5,5,insuficiencia respiratoria aguda,74,0,5,3,28,38,2023-01-30,F,C3,90485.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,5,6,covid-19 sospecha/confirmada,96,7,13,22,43,11,2023-01-30,M,C4,143976.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,5,1,influenza y neumonia,207,14,24,26,90,53,2023-01-30,F,C4,95668.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,5,2,infeccion respiratoria aguda alta,95,3,9,23,50,10,2023-01-30,F,C3,92977.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,5,3,bronquitis/bronquiolitis aguda,103,39,24,21,16,3,2023-01-30,F,C3,90762.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,5,4,crisis asmática,138,7,14,35,64,18,2023-01-30,F,C4,81020.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,5,5,insuficiencia respiratoria aguda,164,4,8,7,55,90,2023-01-30,M,C4,151990.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,5,6,covid-19 sospecha/confirmada,142,11,16,25,64,26,2023-01-30,F,C3,68522.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,5,1,influenza y neumonia,162,14,15,17,62,54,2023-01-30,F,C2,86434.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,5,2,infeccion respiratoria aguda alta,88,3,17,19,36,13,2023-01-30,F,C3,146190.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,5,3,bronquitis/bronquiolitis aguda,148,53,30,35,21,9,2023-01-30,F,C4,41743.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,5,4,crisis asmática,89,1,12,39,30,7,2023-01-30,F,C1,150203.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,5,5,insuficiencia respiratoria aguda,111,6,9,12,24,60,2023-01-30,F,C3,129566.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,5,6,covid-19 sospecha/confirmada,173,6,22,40,85,20,2023-01-30,F,C3,99611.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,5,1,influenza y neumonia,65,5,7,11,26,16,2023-01-30,F,C2,67658.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,5,2,infeccion respiratoria aguda alta,60,4,10,11,27,8,2023-01-30,M,C3,85379.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,5,3,bronquitis/bronquiolitis aguda,87,30,31,9,13,4,2023-01-30,F,C5,66161.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,5,4,crisis asmática,96,5,12,31,33,15,2023-01-30,M,C4,41947.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,5,5,insuficiencia respiratoria aguda,42,1,2,0,16,23,2023-01-30,M,C5,28355.0
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,5,6,covid-19 sospecha/confirmada,179,11,19,42,90,17,2023-01-30,M,C3,132310.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,5,1,influenza y neumonia,159,9,23,25,65,37,2023-01-30,F,C4,135579.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,5,2,infeccion respiratoria aguda alta,84,9,14,15,34,12,2023-01-30,M,C1,54181.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,5,3,bronquitis/bronquiolitis aguda,128,25,23,30,45,5,2023-01-30,F,C2,127333.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,5,4,crisis asmática,41,3,6,12,18,2,2023-01-30,M,C3,104245.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,5,5,insuficiencia respiratoria aguda,51,2,3,2,21,23,2023-01-30,F,C3,107796.0
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,5,6,covid-19 sospecha/confirmada,61,3,8,13,27,10,2023-01-30,F,C5,96747.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,6,1,influenza y neumonia,180,12,18,18,75,57,2023-06-02,F,C5,130415.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,6,2,infeccion respiratoria aguda alta,85,10,11,14,40,10,2023-06-02,M,C1,100127.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,6,3,bronquitis/bronquiolitis aguda,115,30,29,17,29,10,2023-02-06,F,C2,121490.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,6,4,crisis asmática,85,7,10,28,32,8,2023-02-06,M,C4,88274.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,6,5,insuficiencia respiratoria aguda,98,2,6,9,26,55,2023-06-02,F,C3,54799.0
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,6,6,covid-19 sospecha/confirmada,226,13,35,40,107,31,2023-06-02,M,C2,95422.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,6,1,influenza y neumonia,117,8,14,13,59,23,2023-02-06,F,C5,115807.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,6,2,infeccion respiratoria aguda alta,59,0,6,14,24,15,2023-06-02,M,C4,117433.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,6,3,bronquitis/bronquiolitis aguda,74,13,25,11,22,3,2023-02-06,M,C1,125918.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,6,4,crisis asmática,128,6,19,41,49,13,2023-02-06,F,C1,120896.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,6,5,insuficiencia respiratoria aguda,71,0,2,6,21,42,2023-02-06,M,C3,106517.0
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,6,6,covid-19 sospecha/confirmada,231,15,29,39,107,41,2023-02-06,M,C1,142038.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,6,1,influenza y neumonia,186,18,17,30,72,49,2023-06-02,F,C3,124039.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,6,2,infeccion respiratoria aguda alta,62,8,4,16,26,8,2023-02-06,M,C2,139928.0
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,6,3,bronquitis/bronquiolitis aguda,67,15,20,14,16,2,2023-02-06,F,C3,109440.0
